videoId,title,description,publishedAt
yFkDgVBQkfo,"Rue Montorgueil, Décorations de Noël","Rue Montorgueil, Paris.",2017-11-24T13:14:40Z
87-8Jk9DMu4,Grand-Place de Bruxelles 2017,Le spectacle et la lumière de Noël sur la Grand-Place de Bruxelles.,2017-11-30T19:15:48Z
BlxNi5JAukg,Eclipse 2017,"Eclipse 2017 in Salem, Oregon.",2017-10-03T20:49:34Z
J4n4dymvdJE,Soyuz TMA-02M 2011,"Soyuz TMA-02M launched from the Baikonur Cosmodrome in Kazakhstan on Tuesday, 7 June 2011.",2017-10-08T01:54:18Z
